datetime,AAPL,cash,commission,total,returns,equity_curve,drawdown
2012-08-20,8619.42,99113.24,9.1,107732.66,0.00205382011378,1.0773266,0.0
2012-08-21,8501.65,99113.24,9.1,107614.89,-0.00109316896102,1.0761489,0.0011777
2012-08-22,8667.63,99113.24,9.1,107780.87,0.00154235162067,1.0778087,0.0
2012-08-23,8586.77,99113.24,9.1,107700.01,-0.000750225898158,1.0770001,0.0008086
2012-08-24,8594.44,99113.24,9.1,107707.68,7.12163350773e-05,1.0770768,0.0007319
2012-08-27,8755.87,99113.24,9.1,107869.11,0.00149877891716,1.0786911,0.0
2012-08-28,8744.47,99113.24,9.1,107857.71,-0.000105683638254,1.0785771,0.000114
2012-08-29,8727.18,99113.24,9.1,107840.42,-0.00016030379284,1.0784042,0.0002869
2012-08-30,8602.81,99113.24,9.1,107716.05,-0.00115327814932,1.0771605,0.0015306
2012-08-31,8620.59,99113.24,9.1,107733.83,0.000165063609369,1.0773383,0.0013528
2012-09-04,8746.67,99113.24,9.1,107859.91,0.00117029163448,1.0785991,9.2e-05
2012-09-05,8685.25,99113.24,9.1,107798.49,-0.000569442344241,1.0779849,0.0007062
2012-09-06,8763.52,99113.24,9.1,107876.76,0.000726076960818,1.0787676,0.0
2012-09-07,8817.56,99113.24,9.1,107930.8,0.000500942000853,1.079308,0.0
2012-09-10,8588.19,99113.24,9.1,107701.43,-0.00212515797159,1.0770143,0.0022937
2012-09-11,8560.33,99113.24,9.1,107673.57,-0.000258678088118,1.0767357,0.0025723
2012-09-12,8679.55,99113.24,9.1,107792.79,0.00110723550821,1.0779279,0.0013801
2012-09-13,8850.47,99113.24,9.1,107963.71,0.00158563480916,1.0796371,0.0
2012-09-14,8958.03,99113.24,9.1,108071.27,0.000996260687966,1.0807127,0.0
2012-09-17,9068.19,99113.24,9.1,108181.43,0.00101932733834,1.0818143,0.0
2012-09-18,9095.78,99113.24,9.1,108209.02,0.000255034528569,1.0820902,0.0
2012-09-19,9098.24,99113.24,9.1,108211.48,2.27337794947e-05,1.0821148,0.0
2012-09-20,9054.18,99113.24,9.1,108167.42,-0.000407165672256,1.0816742,0.0004406
2012-09-21,9072.26,99113.24,9.1,108185.5,0.000167148296594,1.081855,0.0002598
2012-09-24,8951.68,99113.24,9.1,108064.92,-0.00111456710927,1.0806492,0.0014656
2012-09-25,8728.14,99113.24,9.1,107841.38,-0.00206857137358,1.0784138,0.003701
2012-09-26,8619.81,99113.24,9.1,107733.05,-0.00100453091383,1.0773305,0.0047843
2012-09-27,8828.96,99113.24,9.1,107942.2,0.00194137267997,1.079422,0.0026928
2012-09-28,8644.75,99113.24,9.1,107757.99,-0.00170656147457,1.0775799,0.0045349
2012-10-01,8544.78,99113.24,9.1,107658.02,-0.000927727029801,1.0765802,0.0055346
2012-10-02,8569.66,99113.24,9.1,107682.9,0.000231102151052,1.076829,0.0052858
2012-10-03,8701.06,99113.24,9.1,107814.3,0.00122024945465,1.078143,0.0039718
2012-10-04,8640.8,99113.24,9.1,107754.04,-0.000558924001733,1.0775404,0.0045744
2012-10-05,8456.66,99113.24,9.1,107569.9,-0.00170889184294,1.075699,0.0064158
2012-10-08,8269.8,99113.24,9.1,107383.04,-0.00173710303719,1.0738304,0.0082844
2012-10-09,8239.73,99113.24,9.1,107352.97,-0.000280025598083,1.0735297,0.0085851
2012-10-10,8305.3,99113.24,9.1,107418.54,0.000610788877103,1.0741854,0.0079294
2012-10-11,8139.3,99113.24,9.1,107252.54,-0.00154535706778,1.0725254,0.0095894
2012-10-12,8160.22,99113.24,9.1,107273.46,0.000195053655606,1.0727346,0.0093802
2012-10-15,8225.61,99113.24,9.1,107338.85,0.000609563632981,1.0733885,0.0087263
2012-10-16,8420.41,99113.24,9.1,107533.65,0.00181481355539,1.0753365,0.0067783
2012-10-17,8353.3,99113.24,9.1,107466.54,-0.00062408371705,1.0746654,0.0074494
2012-10-18,8198.14,99113.24,9.1,107311.38,-0.0014437982278,1.0731138,0.009001
2012-10-19,7902.68,99113.24,9.1,107015.92,-0.00275329606236,1.0701592,0.0119556
2012-10-22,8216.15,99113.24,9.1,107329.39,0.0029291903485,1.0732939,0.0088209
2012-10-23,7948.23,99113.24,9.1,107061.47,-0.00249624077804,1.0706147,0.0115001
2012-10-24,7993.26,99113.24,9.1,107106.5,0.000420599492983,1.071065,0.0110498
2012-10-25,7898.77,99113.24,9.1,107012.01,-0.000882206028579,1.0701201,0.0119947
2012-10-26,7827.0,99113.24,9.1,106940.24,-0.000670672385277,1.0694024,0.0127124
2012-10-31,7714.52,99113.24,9.1,106827.76,-0.00105180238982,1.0682776,0.0138372
2012-11-01,7730.33,99113.24,9.1,106843.57,0.000147995240188,1.0684357,0.0136791
2012-11-02,7474.53,99113.24,9.1,106587.77,-0.0023941543698,1.0658777,0.0162371
2012-11-05,7575.88,99113.24,9.1,106689.12,0.000950859559216,1.0668912,0.0152236
2012-11-06,7552.92,99113.24,9.1,106666.16,-0.000215204699411,1.0666616,0.0154532
2012-11-07,7265.27,99113.24,9.1,106378.51,-0.00269673155947,1.0637851,0.0183297
2012-11-08,7001.59,99113.24,9.1,106114.83,-0.00247869612011,1.0611483,0.0209665
2012-11-09,7122.81,99113.24,9.1,106236.05,0.00114234739857,1.0623605,0.0197543
2012-11-12,7067.73,99113.24,9.1,106180.97,-0.000518468071808,1.0618097,0.0203051
2012-11-13,7068.62,99113.24,9.1,106181.86,8.38191626995e-06,1.0618186,0.0202962
2012-11-14,6990.26,99113.24,9.1,106103.5,-0.000737979161412,1.061035,0.0210798
2012-11-15,6843.65,99113.24,9.1,105956.89,-0.00138176403229,1.0595689,0.0225459
2012-11-16,6870.45,99113.24,9.1,105983.69,0.000252933056076,1.0598369,0.0222779
2012-11-19,7365.89,99113.24,9.1,106479.13,0.0046746815477,1.0647913,0.0173235
2012-11-20,7303.18,99113.24,9.1,106416.42,-0.000588941701533,1.0641642,0.0179506
2012-11-21,7313.42,99113.24,9.1,106426.66,9.62257516275e-05,1.0642666,0.0178482
2012-11-23,7441.02,99113.24,9.1,106554.26,0.00119894770728,1.0655426,0.0165722
2012-11-26,7675.77,99113.24,9.1,106789.01,0.00220310290738,1.0678901,0.0142247
2012-11-27,7613.93,99113.24,9.1,106727.17,-0.000579085806676,1.0672717,0.0148431
2012-11-28,7589.97,99113.24,9.1,106703.21,-0.000224497660717,1.0670321,0.0150827
2012-11-29,7673.56,99113.24,9.1,106786.8,0.000783387866213,1.067868,0.0142468
2012-11-30,7620.44,99113.24,9.1,106733.68,-0.000497439758472,1.0673368,0.014778
2012-12-03,7632.28,99113.24,9.1,106745.52,0.000110930308034,1.0674552,0.0146596
2012-12-04,7497.6,99113.24,9.1,106610.84,-0.00126169229397,1.0661084,0.0160064
2012-12-05,7015.16,99113.24,9.1,106128.4,-0.00452524339926,1.061284,0.0208308
2012-12-06,7125.21,99113.24,9.1,106238.45,0.00103695146634,1.0623845,0.0197303
2012-12-07,6943.0,99113.24,9.1,106056.24,-0.00171510408896,1.0605624,0.0215524
2012-12-10,6898.35,99113.24,9.1,106011.59,-0.000421003045177,1.0601159,0.0219989
2012-12-11,7048.95,99113.24,9.1,106162.19,0.00142059938918,1.0616219,0.0204929
2012-12-12,7017.86,99113.24,9.1,106131.1,-0.000292853792862,1.061311,0.0208038
2012-12-13,6896.65,99113.24,9.1,106009.89,-0.00114207805252,1.0600989,0.0220159
2012-12-14,6637.6,99113.24,9.1,105750.84,-0.00244363992831,1.0575084,0.0246064
2012-12-17,6755.25,99113.24,9.1,105868.49,0.00111252071378,1.0586849,0.0234299
2012-12-18,6951.46,99113.24,9.1,106064.7,0.00185333709775,1.060647,0.0214678
2012-12-19,6852.64,99113.24,9.1,105965.88,-0.000931695465127,1.0596588,0.022456
2012-12-20,6793.01,99113.24,9.1,105906.25,-0.00056272830462,1.0590625,0.0230523
2012-12-21,6761.76,99113.24,9.1,105875.0,-0.000295072292712,1.05875,0.0233648
2012-12-24,6772.67,99113.24,9.1,105885.91,0.000103046044864,1.0588591,0.0232557
2012-12-26,6679.33,99113.24,9.1,105792.57,-0.000881514830443,1.0579257,0.0241891
2012-12-27,6706.16,99113.24,9.1,105819.4,0.000253609492614,1.058194,0.0239208
2012-12-28,6634.93,99113.24,9.1,105748.17,-0.000673127989764,1.0574817,0.0246331
2012-12-31,6928.97,99113.24,9.1,106042.21,0.0027805682122,1.0604221,0.0216927
2013-01-02,7148.45,99113.24,9.1,106261.69,0.00206974185091,1.0626169,0.0194979
2013-01-03,7058.17,99113.24,9.1,106171.41,-0.000849600641586,1.0617141,0.0204007
2013-01-04,6861.62,99113.24,9.1,105974.86,-0.00185125166935,1.0597486,0.0223662
2013-01-07,6821.26,99113.24,9.1,105934.5,-0.000380845041928,1.059345,0.0227698
2013-01-08,6839.62,99113.24,9.1,105952.86,0.000173314642538,1.0595286,0.0225862
2013-01-09,6732.72,99113.24,9.1,105845.96,-0.00100893925846,1.0584596,0.0236552
2013-01-10,6816.18,99113.24,9.1,105929.42,0.00078850435104,1.0592942,0.0228206
2013-01-11,6774.39,99113.24,9.1,105887.63,-0.000394507965776,1.0588763,0.0232385
2013-01-14,6532.86,99113.24,9.1,105646.1,-0.00228100298401,1.056461,0.0256538
2013-01-15,6326.75,99113.24,9.1,105439.99,-0.00195094755036,1.0543999,0.0277149
2013-01-16,6589.37,99113.24,9.1,105702.61,0.00249070585079,1.0570261,0.0250887
2013-01-17,6544.97,99113.24,9.1,105658.21,-0.000420046392421,1.0565821,0.0255327
2013-01-18,6510.08,99113.24,9.1,105623.32,-0.000330215702121,1.0562332,0.0258816
2013-01-22,6572.18,99113.24,9.1,105685.42,0.000587938345433,1.0568542,0.0252606
2013-01-23,6692.42,99113.24,9.1,105805.66,0.00113771606339,1.0580566,0.0240582
2013-01-24,5865.58,99113.24,9.1,104978.82,-0.0078147048088,1.0497882,0.0323266
2013-01-25,5727.31,99113.24,9.1,104840.55,-0.00131712282535,1.0484055,0.0337093
2013-01-28,5856.86,99113.24,9.1,104970.1,0.00123568600127,1.049701,0.0324138
2013-01-29,5966.75,99113.24,9.1,105079.99,0.00104686953713,1.0507999,0.0313149
2013-01-30,5948.0,99113.24,9.1,105061.24,-0.000178435494712,1.0506124,0.0315024
2013-01-31,5930.55,99113.24,9.1,105043.79,-0.000166093604073,1.0504379,0.0316769
2013-02-01,5906.2,99113.24,9.1,105019.44,-0.000231808086894,1.0501944,0.0319204
2013-02-04,5759.02,99113.24,9.1,104872.26,-0.00140145481637,1.0487226,0.0333922
2013-02-05,5961.2,99113.24,9.1,105074.44,0.00192786920011,1.0507444,0.0313704
2013-02-06,5954.77,99113.24,9.1,105068.01,-6.11947111019e-05,1.0506801,0.0314347
2013-02-07,6130.8,99113.24,9.1,105244.04,0.00167539101578,1.0524404,0.0296744
2013-02-08,6219.31,99113.24,9.1,105332.55,0.00084099774201,1.0533255,0.0287893
2013-02-11,6284.13,99113.24,9.1,105397.37,0.000615384323269,1.0539737,0.0281411
2013-02-12,6126.61,99113.24,9.1,105239.85,-0.00149453444616,1.0523985,0.0297163
2013-02-13,6114.96,99113.24,9.1,105228.2,-0.000110699511639,1.052282,0.0298328
2013-02-14,6109.46,99113.24,9.1,105222.7,-5.22673579896e-05,1.052227,0.0298878
2013-02-15,6025.26,99113.24,9.1,105138.5,-0.000800207559776,1.051385,0.0307298
2013-02-19,6023.04,99113.24,9.1,105136.28,-2.11150054452e-05,1.0513628,0.030752
2013-02-20,5877.17,99113.24,9.1,104990.41,-0.00138743733372,1.0499041,0.0322107
2013-02-21,5840.64,99113.24,9.1,104953.88,-0.000347936540109,1.0495388,0.032576
2013-02-22,5902.84,99113.24,9.1,105016.08,0.000592641263,1.0501608,0.031954
2013-02-25,5797.95,99113.24,9.1,104911.19,-0.000998799421955,1.0491119,0.0330029
2013-02-26,5878.74,99113.24,9.1,104991.98,0.000770079912353,1.0499198,0.032195
2013-02-27,5821.13,99113.24,9.1,104934.37,-0.00054870857755,1.0493437,0.0327711
2013-02-28,5779.62,99113.24,9.1,104892.86,-0.000395580590039,1.0489286,0.0331862
2013-03-01,5636.51,99113.24,9.1,104749.75,-0.00136434453213,1.0474975,0.0346173
2013-03-04,5500.07,99113.24,9.1,104613.31,-0.00130253294161,1.0461331,0.0359817
2013-03-05,5645.33,99113.24,9.1,104758.57,0.0013885422419,1.0475857,0.0345291
2013-03-06,5573.55,99113.24,9.1,104686.79,-0.000685194538261,1.0468679,0.0352469
2013-03-07,5637.97,99113.24,9.1,104751.21,0.000615359397303,1.0475121,0.0346027
2013-03-08,5652.87,99113.24,9.1,104766.11,0.000142241793675,1.0476611,0.0344537
2013-03-11,5733.4,99113.24,9.1,104846.64,0.00076866459965,1.0484664,0.0336484
2013-03-12,5609.8,99113.24,9.1,104723.04,-0.0011788646732,1.0472304,0.0348844
2013-03-13,5608.75,99113.24,9.1,104721.99,-1.00264469023e-05,1.0472199,0.0348949
2013-03-14,5663.09,99113.24,9.1,104776.33,0.000518897702383,1.0477633,0.0343515
2013-03-15,5809.21,99113.24,9.1,104922.45,0.00139458978951,1.0492245,0.0328903
2013-03-18,5967.13,99113.24,9.1,105080.37,0.00150511163245,1.0508037,0.0313111
2013-03-19,0.0,105079.07,10.4,105079.07,-1.23714828945e-05,1.0507907,0.0313241
2013-03-20,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-03-21,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-03-22,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-03-25,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-03-26,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-03-27,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-03-28,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-04-01,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-04-02,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-04-03,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-04-04,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-04-05,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-04-08,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-04-09,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-04-10,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-04-11,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-04-12,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-04-15,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-04-16,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-04-17,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-04-18,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-04-19,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-04-22,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-04-23,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-04-24,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-04-25,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-04-26,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-04-29,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-04-30,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-05-01,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-05-02,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-05-03,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-05-06,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-05-07,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-05-08,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-05-09,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-05-10,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-05-13,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-05-14,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-05-15,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-05-16,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-05-17,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-05-20,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-05-21,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-05-22,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-05-23,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-05-24,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-05-28,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-05-29,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-05-30,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-05-31,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-06-03,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-06-04,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-06-05,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-06-06,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-06-07,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-06-10,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-06-11,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-06-12,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-06-13,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-06-14,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-06-17,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-06-18,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-06-19,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-06-20,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-06-21,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-06-24,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-06-25,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-06-26,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-06-27,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-06-28,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-07-01,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-07-02,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-07-03,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-07-05,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-07-08,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-07-09,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-07-10,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-07-11,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-07-12,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-07-15,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-07-16,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-07-17,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-07-18,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-07-19,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-07-22,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-07-23,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-07-24,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-07-25,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-07-26,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-07-29,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-07-30,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-07-31,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-08-01,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-08-02,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-08-05,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-08-06,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-08-07,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-08-08,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-08-09,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-08-12,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-08-13,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-08-14,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-08-15,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-08-16,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-08-19,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-08-20,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-08-21,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-08-22,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-08-23,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-08-26,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-08-27,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-08-28,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-08-29,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-08-30,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-09-03,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-09-04,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-09-05,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-09-06,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-09-09,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-09-10,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-09-11,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-09-12,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-09-13,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-09-16,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-09-17,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-09-18,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-09-19,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-09-20,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-09-23,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-09-24,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-09-25,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-09-26,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-09-27,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-09-30,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-10-01,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-10-02,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-10-03,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-10-04,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-10-07,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-10-08,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-10-09,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-10-10,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-10-11,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-10-14,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-10-15,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-10-16,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-10-17,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-10-18,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-10-21,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-10-22,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-10-23,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-10-24,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-10-25,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-10-28,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-10-29,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-10-30,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-10-31,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-11-01,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-11-04,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-11-05,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-11-06,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-11-07,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-11-08,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-11-11,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-11-12,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-11-13,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-11-14,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-11-15,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-11-18,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-11-19,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-11-20,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-11-21,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-11-22,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-11-25,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-11-26,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
2013-11-27,0.0,105079.07,10.4,105079.07,0.0,1.0507907,0.0313241
